"Country.Code","City","Location","Latitude","Longitude","Pollutant","Source.Name","Unit","Value","Last.Updated","Country.Label"
"FR","ATMO OCCITANIE","NET-FR068A",43.556946,1.406389,"PM10","EEA France","µg/m³",15.4,"2024-03-04T07:00:00+01:00","France"
"FR","Bouches-du-Rhône","FR02041",43.6389642135529,5.09999637937892,"NO","EEA France","µg/m³",1.3,"2024-01-29T18:00:00+01:00","France"
"FR","Nièvre","FR26012",47.2750173101874,4.09832992182145,"O3","EEA France","µg/m³",65.6,"2024-01-29T18:00:00+01:00","France"
"FR","Nièvre","FR26012",47.2750173101874,4.09832992182145,"NO","EEA France","µg/m³",0.1,"2024-01-29T18:00:00+01:00","France"
"FR","Bouches-du-Rhône","FR03048",43.5557572024514,5.4618018432109,"O3","EEA France","µg/m³",49,"2024-01-29T18:00:00+01:00","France"
"FR","Seine-et-Marne","FR04173",48.8055412818308,3.08444637639995,"PM10","EEA France","µg/m³",28.3,"2024-01-29T18:00:00+01:00","France"
"FR","Alpes-Maritimes","FR24007",43.5997495987433,7.094723434072,"NO2","EEA France","µg/m³",33.7,"2024-01-29T18:00:00+01:00","France"
"FR","Côte-d'Or","FR26014",47.340253323593,5.05833251650146,"NO","EEA France","µg/m³",67.8,"2024-01-29T18:00:00+01:00","France"
"FR","Bouches-du-Rhône","FR03014",43.3480529322015,5.36065154221904,"PM2.5","EEA France","µg/m³",15.3,"2024-01-29T18:00:00+01:00","France"
"FR","Nord","FR11007",50.6408018273658,3.07477152078998,"NO2","EEA France","µg/m³",44.8,"2024-01-12T11:00:00+01:00","France"
"FR","Rhône","FR20046",45.7789106049275,4.92469913483583,"PM10","EEA France","µg/m³",13.7,"2022-05-02T14:00:00+02:00","France"
"FR","Reunion","FR38008",-20.8847369878067,55.4538109724538,"NO","EEA France","µg/m³",2,"2023-12-31T21:00:00+01:00","France"
"FR","","FR20019",45.7583572550156,4.88621530806415,"PM10","EEA France","µg/m³",23.1,"2021-12-21T07:00:00+01:00","France"
"FR","","FR12045",43.0949969994643,-0.051944,"NO2","EEA France","µg/m³",5.9,"2020-06-10T09:00:00+02:00","France"
"FR","","FR01022",49.1311139994689,6.207225,"SO2","EEA France","µg/m³",2.7,"2020-03-24T11:00:00+01:00","France"
"FR","","FR30038",48.5492988706458,5.46068793225859,"SO2","EEA France","µg/m³",1.2,"2019-05-02T13:00:00+02:00","France"
"FR","","FR31032",44.1922219994633,0.623889,"PM10","EEA France","µg/m³",16,"2018-12-27T08:00:00+01:00","France"
"FR","","FR34018",47.9979809994662,2.720156,"NO2","EEA France","µg/m³",3.35,"2018-04-25T02:00:00+02:00","France"
"FR","","FR06007",50.2783359994725,3.973611,"NO2","EEA France","µg/m³",10.2,"2018-04-25T02:00:00+02:00","France"
"FR","","FR20061",45.9863829994635,4.719281,"NO2","EEA France","µg/m³",24.33,"2017-12-18T22:00:00+01:00","France"
"FR","","Marignane Ville",43.4197376712764,5.21277986330012,"CO","EEA France","µg/m³",200,"2017-07-18T22:00:00+02:00","France"
"FR","","Vannes Roscanvec",47.6566951743188,-2.75819623151342,"NO2","EEA France","µg/m³",24.85,"2017-05-31T09:00:00+02:00","France"
"FR","","Home",45.271894982689,5.6790270589692,"PM2.5","airgradient","µg/m³",1.965773811,"2024-09-19T10:00:00+02:00","France"
"FR","MARMANDE","MARMANDE",44.5087799997058,0.142694999651937,"PM2.5","eea","µg/m³",2,"2024-09-16T08:00:00+02:00","France"
"FR","SAINT-MALO","StMalo Rocabey",48.6530599999378,-2.00267999980351,"NO","eea","µg/m³",6.9,"2024-03-11T10:00:00+01:00","France"
"FR","BESANÇON","Besançon Prévoyance",47.2474000000455,6.01541900010615,"PM2.5","eea","µg/m³",2.6,"2024-09-16T08:00:00+02:00","France"
"FR","CHAMPFORGEUIL","Champforgueil",46.8210560001565,4.83508299997113,"NO2","eea","µg/m³",17.2,"2024-09-18T23:00:00+02:00","France"
"FR","VAL-DE-REUIL","Base loisirs Poses",49.3048700002814,1.2143670002142,"PM2.5","eea","µg/m³",30,"2024-09-18T23:00:00+02:00","France"
"FR","SAINT-LÔ","Saint-Lô Eglise",49.1163900000927,-1.08472200006952,"NO2","eea","µg/m³",10.4,"2024-09-18T23:00:00+02:00","France"
"FR","MATOURY","Kalou",4.84815999961769,-52.3238000002777,"SO2","eea","µg/m³",5.98,"2018-04-05T14:00:00+02:00","France"
"FR","CERISÉ","Alençon Météo-France",48.4455530000175,0.110832999792571,"NO","eea","µg/m³",38.1,"2024-03-11T08:00:00+01:00","France"
"FR","CERISÉ","Alençon Météo-France",48.4455530000175,0.110832999792571,"NO2","eea","µg/m³",6,"2024-09-18T23:00:00+02:00","France"
"FR","ALBERTVILLE","Albertville",45.6750000001249,6.38972200044397,"PM10","eea","µg/m³",10.5,"2024-09-18T23:00:00+02:00","France"
"FR","CHALON-SUR-SAÔNE","Chalon Centre Ville",46.7823099997673,4.84732200043988,"NO","eea","µg/m³",12.8,"2024-03-11T10:00:00+01:00","France"
"FR","MONTARGIS","Montargis Les Cites",48.0014499999424,2.72617999990292,"O3","eea","µg/m³",64.5,"2024-09-18T23:00:00+02:00","France"
"FR","LA MULATIÈRE","A7 SUD LYONNAIS",45.7200240000445,4.8181560001567,"NO","eea","µg/m³",75.3,"2024-03-11T10:00:00+01:00","France"
"FR","MÂCON","Macon Paul Bert",46.3161740002279,4.83999399979789,"NO2","eea","µg/m³",18.9,"2024-09-18T23:00:00+02:00","France"
"FR","MÂCON","Macon Paul Bert",46.3161740002279,4.83999399979789,"PM2.5","eea","µg/m³",4,"2024-09-16T08:00:00+02:00","France"
"FR","BLOIS","Blois nord",47.5942569998293,1.30266699988141,"PM2.5","eea","µg/m³",14.2,"2024-09-18T23:00:00+02:00","France"
"FR","SAINT-MICHEL-L'OBSERVATOIRE","Obs Haute-Provence",43.9334750001492,5.71180900010387,"PM10","eea","µg/m³",8.2,"2024-09-18T23:00:00+02:00","France"
"FR","BREST","Brest Desmoulins",48.3974600000795,-4.48870999983224,"NO","eea","µg/m³",32.2,"2024-03-11T10:00:00+01:00","France"
"FR","BREST","Brest Desmoulins",48.3974600000795,-4.48870999983224,"NO2","eea","µg/m³",12.2,"2024-09-18T23:00:00+02:00","France"
"FR","MULHOUSE","Mulhouse-Briand",47.747684000262,7.32136400007003,"NO","eea","µg/m³",48.2,"2024-03-11T09:00:00+01:00","France"
"FR","MULHOUSE","Mulhouse-Briand",47.747684000262,7.32136400007003,"CO","eea","µg/m³",387,"2024-03-11T09:00:00+01:00","France"
"FR","BREST","Brest Mace",48.3861799998886,-4.48660000006197,"PM2.5","eea","µg/m³",23.8,"2024-09-18T23:00:00+02:00","France"
"FR","PÉRIGUEUX","PERIGUEUX",45.1898229998141,0.72718400006274,"O3","eea","µg/m³",63.1,"2024-09-18T23:00:00+02:00","France"
"FR","ÉVREUX","Evreux Centre",49.0213399997733,1.14831899956664,"NO2","eea","µg/m³",8.2,"2024-09-18T23:00:00+02:00","France"
"FR","XONRUPT-LONGEMER","Schlucht",48.0511169998905,7.01111400023723,"SO2","eea","µg/m³",1,"2019-08-09T12:00:00+02:00","France"
"FR","STRASBOURG","Strasbourg A35 Remparts",48.5880550000064,7.72972199987815,"NO","eea","µg/m³",9.8,"2024-03-11T09:00:00+01:00","France"
"FR","SALAISE-SUR-SANNE","A7 Salaise Ouest",45.3440779998565,4.80748099983527,"PM10","eea","µg/m³",8.3,"2024-09-16T08:00:00+02:00","France"
"FR","SALAISE-SUR-SANNE","A7 Salaise Ouest",45.3440779998565,4.80748099983527,"PM2.5","eea","µg/m³",6.3,"2024-09-12T09:00:00+02:00","France"
"FR","DIJON","Dijon Péjoces",47.3073699998269,5.06588099964679,"NO","eea","µg/m³",40,"2024-03-11T10:00:00+01:00","France"
"FR","LE PETIT-QUEVILLY","Petit-Quevilly Sud 3",49.4341620000421,1.06705269987794,"PM10","eea","µg/m³",61.1,"2024-09-18T23:00:00+02:00","France"
"FR","MONT","LAGOR",43.4098600000143,-0.673154999775906,"SO2","eea","µg/m³",69.4,"2024-09-18T23:00:00+02:00","France"
"FR","CHERBOURG-EN-COTENTIN","Cherbourg Hotel de Ville",49.6422500002307,-1.62436100013966,"NO2","eea","µg/m³",28.3,"2024-09-18T23:00:00+02:00","France"
"FR","DREUX","Dreux Centre",48.7296940002108,1.35847200002767,"NO2","eea","µg/m³",7.8,"2024-09-18T23:00:00+02:00","France"
"FR","CAEN","Caen Chemin-Vert",49.1922200000328,-0.391111000326555,"NO","eea","µg/m³",5.2,"2024-03-11T10:00:00+01:00","France"
"FR","DOUAI","Douai Theuriet",50.378220000192,3.06585999960954,"PM10","eea","µg/m³",12.5,"2024-09-17T23:00:00+02:00","France"
"FR","GENNEVILLIERS","GENNEVILLIERS",48.9303199998812,2.2943499999861,"NO2","eea","µg/m³",12.9,"2024-09-17T23:00:00+02:00","France"
"FR","AUBAGNE","AUBAGNE LES PASSONS",43.2931370001245,5.57418400028735,"O3","eea","µg/m³",63.9,"2024-09-17T23:00:00+02:00","France"
"FR","MARSEILLE 15E ARRONDISSEMENT","MARSEILLE ST LOUIS",43.3480499997511,5.36011900025736,"PM10","eea","µg/m³",5.8,"2024-09-17T23:00:00+02:00","France"
"FR","VALENCIENNES","Valenciennes Wallon",50.3642500001959,3.52272999998034,"CO","eea","µg/m³",306.7,"2017-05-30T12:00:00+02:00","France"
"FR","ARGENTEUIL","ARGENTEUIL",48.9513899998373,2.22361099961982,"NO","eea","µg/m³",8.6,"2024-03-11T10:00:00+01:00","France"
"FR","MAUBEUGE","Maubeuge Joyeuse",50.2793599998152,3.97690999972442,"NO","eea","µg/m³",1.8,"2024-03-11T10:00:00+01:00","France"
"FR","MANTES-LA-JOLIE","MANTES-LA-JOLIE",48.9963999999874,1.70330000028582,"NO2","eea","µg/m³",10.7,"2024-09-17T23:00:00+02:00","France"
"FR","TROYES","Troyes La Tour",48.3016660002666,4.07694400024531,"NO2","eea","µg/m³",5.7,"2024-09-16T23:00:00+02:00","France"
"FR","CREIL","Faiencerie Creil",49.2595520002579,2.4743970003557,"PM2.5","eea","µg/m³",4.6,"2024-09-16T23:00:00+02:00","France"
"FR","ANGERS","ROI RENE",47.4669900000394,-0.554686000268078,"NO","eea","µg/m³",15.4,"2024-03-11T07:00:00+01:00","France"
"FR","SAINT-DIZIER","St DIZIER L. Michel",48.6458359997777,4.96611099961485,"NO","eea","µg/m³",7.7,"2024-03-11T09:00:00+01:00","France"
"FR","CHÂLONS-EN-CHAMPAGNE","CHALONS",48.9622229999545,4.36000000037125,"PM10","eea","µg/m³",10.4,"2024-09-16T08:00:00+02:00","France"
"FR","SAINT-QUENTIN","P. Roth St Quentin",49.8513340002108,3.28400000031342,"NO","eea","µg/m³",3.8,"2024-03-11T10:00:00+01:00","France"
"FR","AVIGNON","Avignon Rocade De Gaulle",43.9314000002095,4.82687499979534,"PM10","eea","µg/m³",14.9,"2024-09-16T08:00:00+02:00","France"
"FR","GONFREVILLE-L'ORCHER","Gonfreville l Orcher",49.50273000006,0.232485999671531,"NO","eea","µg/m³",0.9,"2024-03-11T08:00:00+01:00","France"
"FR","PORT-JÉRÔME-SUR-SEINE","NDGravenchon Pasteur",49.4933319998027,0.571853000282018,"PM10","eea","µg/m³",8.8,"2024-09-16T14:00:00+02:00","France"
"FR","VICHY","Vichy",46.1304319997242,3.42569400005774,"PM2.5","eea","µg/m³",7.4,"2024-09-16T14:00:00+02:00","France"
"FR","NIORT","Niort - Tassigny",46.3338800001563,-0.47187800021067,"PM10","eea","µg/m³",21.8,"2024-09-16T08:00:00+02:00","France"
"FR","RIOM","Riom Périurbaine",45.896739999897,3.12225399993477,"PM10","eea","µg/m³",15.2,"2024-09-16T14:00:00+02:00","France"
"FR","VILLIERS-EN-BOIS","Zoodyssée Chizé",46.1432340000161,-0.395913000373364,"NO","eea","µg/m³",1,"2024-03-11T10:00:00+01:00","France"
"FR","NÎMES","Nimes Gauzy",43.8344000002437,4.37439999976558,"NO","eea","µg/m³",2.9,"2024-03-11T10:00:00+01:00","France"
"FR","HARFLEUR","Harfleur Ecole Coty",49.5049999997747,0.20169400021507,"SO2","eea","µg/m³",0.9,"2024-09-16T14:00:00+02:00","France"
"FR","MONTPELLIER","Montpellier Chaptal",43.6112999997581,3.86626000022995,"NO2","eea","µg/m³",16.7,"2024-09-16T14:00:00+02:00","France"
"FR","NIORT","Niort Venise",46.3200260002481,-0.482860999605362,"PM10","eea","µg/m³",9.5,"2024-09-16T14:00:00+02:00","France"
"FR","NOTRE-DAME-DE-BLIQUETUIT","Maison Parc Brotonne",49.4982950002272,0.758833000385088,"NO","eea","µg/m³",10.1,"2024-03-11T10:00:00+01:00","France"
"FR","SAINT-DENIS","LYC. LISLET GEOFFROY",-20.8898930003724,55.4688400000578,"PM10","eea","µg/m³",7.3,"2024-09-16T14:00:00+02:00","France"
"FR","POITIERS","Poitiers Centre  Augouard",46.5839999999289,0.34558200029356,"PM2.5","eea","µg/m³",7.3,"2024-09-16T14:00:00+02:00","France"
"FR","AIRVAULT","AIRVAULT - Stade Laillé",46.8237950001734,-0.135633999871946,"NO2","eea","µg/m³",3.2,"2024-09-16T14:00:00+02:00","France"
"FR","LE TAMPON","Station Bourg-Murat",-21.2048149996145,55.5826200003951,"PM10","eea","µg/m³",2.3,"2024-09-16T08:00:00+02:00","France"
"FR","ATMO OCCITANIE","NET-FR068A",43.609974,3.898611,"NO2","EEA France","µg/m³",427.8,"2023-04-26T10:00:00+02:00","France"
"FR","ATMO NOUVELLE-AQUITAINE","NET-FR058A",46.17,1.87,"NO","EEA France","µg/m³",83.6,"2024-03-04T08:00:00+01:00","France"
"FR","ATMO OCCITANIE","NET-FR068A",43.287758,3.504831,"O3","EEA France","µg/m³",61.5,"2024-03-04T08:00:00+01:00","France"
"FR","ATMO OCCITANIE","NET-FR068A",43.58722,1.443889,"O3","EEA France","µg/m³",37,"2024-03-04T08:00:00+01:00","France"
"FR","ATMO NOUVELLE-AQUITAINE","NET-FR058A",43.37611,-0.536944,"O3","EEA France","µg/m³",16.3,"2024-03-04T08:00:00+01:00","France"
"FR","Côte-d'Or","FR26005",47.3080413032157,5.06611192686193,"PM10","EEA France","µg/m³",19,"2024-01-29T17:00:00+01:00","France"
"FR","Vaucluse","FR03080",43.9497553662994,4.80507947160248,"NO2","EEA France","µg/m³",22,"2024-01-29T18:00:00+01:00","France"
"FR","Nièvre","FR26017",46.9966666387206,3.17083735727372,"PM2.5","EEA France","µg/m³",13.3,"2024-01-29T18:00:00+01:00","France"
"FR","Bouches-du-Rhône","FR02022",43.6755544389705,4.62861441719004,"PM10","EEA France","µg/m³",27.7,"2024-01-29T18:00:00+01:00","France"
"FR","Saône-et-Loire","FR32005",46.6666401423631,4.36666568034079,"PM2.5","EEA France","µg/m³",8.1,"2024-01-29T17:00:00+01:00","France"
"FR","Saône-et-Loire","FR32001",46.7824722190452,4.84726435734473,"PM10","EEA France","µg/m³",-0.2,"2024-01-08T11:00:00+01:00","France"
"FR","Alpes-de-Haute-Provence","FR24039",43.9335199525261,5.71170417210011,"O3","EEA France","µg/m³",85.8,"2024-01-29T18:00:00+01:00","France"
"FR","Ille-et-Vilaine","FR19002",48.1086536280958,-1.66576399764851,"NO2","EEA France","µg/m³",27.7,"2024-01-29T18:00:00+01:00","France"
"FR","Finistère","FR19014",48.3996394541087,-4.46723207639797,"NO","EEA France","µg/m³",7.4,"2024-01-29T17:00:00+01:00","France"
"FR","Bouches-du-Rhône","FR02020",43.510559975903,5.21972384044637,"O3","EEA France","µg/m³",70.2,"2023-04-17T13:00:00+02:00","France"
"FR","Landes","FR31036",43.7047196490079,-1.03861416519331,"NO2","EEA France","µg/m³",8,"2023-10-12T10:00:00+02:00","France"
"FR","Landes","FR31041",43.8960516305414,-0.490616689052445,"NO2","EEA France","µg/m³",12.9,"2023-06-01T09:00:00+02:00","France"
"FR","Landes","FR31041",43.8960516305414,-0.490616689052445,"PM2.5","EEA France","µg/m³",3,"2023-06-01T08:00:00+02:00","France"
"FR","","FR21060",49.117192768241,-0.169665706026938,"PM10","EEA France","µg/m³",15.7,"2022-12-12T09:00:00+01:00","France"
"FR","","FR01022",49.1311139994689,6.207225,"PM10","EEA France","µg/m³",0,"2020-03-24T13:00:00+01:00","France"
"FR","","FR27008",45.3531859994632,4.804822,"PM2.5","EEA France","µg/m³",10.6,"2019-12-09T01:00:00+01:00","France"
"FR","","FR12056",44.1061895923754,3.07217538961888,"O3","EEA France","µg/m³",51.3,"2019-02-12T01:00:00+01:00","France"
"FR","","Cambrai Gambetta",50.1724794592506,3.23606403005364,"PM2.5","EEA France","µg/m³",4.6,"2018-12-10T10:00:00+01:00","France"
"FR","","FR39014",14.6661999997358,-61.1501,"O3","EEA France","µg/m³",44.38,"2018-04-25T06:00:00+02:00","France"
"FR","","FR34051",46.7983329994643,1.693819,"NO2","EEA France","µg/m³",2.35,"2018-04-25T02:00:00+02:00","France"
"FR","","FR06006",50.3647189994728,3.523611,"PM10","EEA France","µg/m³",9.18,"2018-04-25T02:00:00+02:00","France"
"FR","","FR11025",50.6294439994737,3.090833,"NO2","EEA France","µg/m³",6.8,"2018-04-25T02:00:00+02:00","France"
"FR","","Lens Stade J. Moulin",50.436809254151,2.82668378877469,"NO2","EEA France","µg/m³",33.48,"2017-07-18T22:00:00+02:00","France"
"FR","","SMVO Rieux",49.2978953606785,2.51744773536939,"NO2","EEA France","µg/m³",10.93,"2017-03-28T18:00:00+02:00","France"
"FR","LES ABYMES","ABYMES RN1",16.2540859998526,-61.5371300001843,"NO2","eea","µg/m³",17.8,"2024-09-18T23:00:00+02:00","France"
"FR","VERNEUIL","Verneuil",46.8146930000512,2.61006899986248,"NO2","eea","µg/m³",2.2,"2024-09-18T23:00:00+02:00","France"
"FR","ROUEN","Rouen Proxi Quai de Paris",49.4366999998995,1.09883799978172,"PM10","eea","µg/m³",12.5,"2024-09-16T08:00:00+02:00","France"
"FR","PERPIGNAN","Perpignan bd Pyrénées",42.6958700001418,2.88848299977518,"NO","eea","µg/m³",43.4,"2024-03-11T10:00:00+01:00","France"
"FR","BESANÇON","Besançon Prévoyance",47.2474000000455,6.01541900010615,"NO2","eea","µg/m³",25.8,"2024-09-18T23:00:00+02:00","France"
"FR","MIRIBEL","COTIERE AIN",45.8232230002939,4.95395800025814,"NO2","eea","µg/m³",4.4,"2024-09-18T23:00:00+02:00","France"
"FR","BILLÈRE","BILLERE",43.3108000001887,-0.391543000146688,"NO2","eea","µg/m³",20.3,"2024-09-18T23:00:00+02:00","France"
"FR","FEYZIN","FEYZIN STADE",45.6638999998941,4.84589999968447,"SO2","eea","µg/m³",2.4,"2024-09-18T23:00:00+02:00","France"
"FR","LE ROBERT","Robert Bourg",14.6780249995922,-60.9390559996157,"O3","eea","µg/m³",21.5,"2024-09-18T23:00:00+02:00","France"
"FR","LE LAMENTIN","Lamentin",14.6106530003893,-61.002586000064,"PM2.5","eea","µg/m³",8.4,"2024-09-18T23:00:00+02:00","France"
"FR","NICE","NICE ARSON",43.7020760000666,7.28625599991525,"PM2.5","eea","µg/m³",4.6,"2024-09-18T23:00:00+02:00","France"
"FR","MÂCON","Macon Paul Bert",46.3161740002279,4.83999399979789,"NO","eea","µg/m³",4.1,"2024-03-11T10:00:00+01:00","France"
"FR","BLOIS","Blois nord",47.5942569998293,1.30266699988141,"PM10","eea","µg/m³",24,"2024-09-18T23:00:00+02:00","France"
"FR","SAINT-MICHEL-L'OBSERVATOIRE","Obs Haute-Provence",43.9334750001492,5.71180900010387,"PM2.5","eea","µg/m³",5.5,"2024-09-18T23:00:00+02:00","France"
"FR","CHERBOURG-EN-COTENTIN","Cherbourg PMF",49.6338900002764,-1.62472220013899,"PM10","eea","µg/m³",7.1,"2024-09-12T09:00:00+02:00","France"
"FR","ORLÉANS","La_Source-CNRS",47.8377500002934,1.9446669999777,"PM2.5","eea","µg/m³",16.4,"2024-09-18T23:00:00+02:00","France"
"FR","VILLEFRANCHE-SUR-SAÔNE","Villefranche Centre",45.9901120000703,4.71556599980171,"NO","eea","µg/m³",19.1,"2024-03-11T10:00:00+01:00","France"
"FR","GAP","GAP COMMANDERIE",44.5551950001672,6.07301500018045,"PM2.5","eea","µg/m³",10.3,"2024-09-16T08:00:00+02:00","France"
"FR","GAP","GAP COMMANDERIE",44.5551950001672,6.07301500018045,"NO","eea","µg/m³",2.9,"2024-03-11T10:00:00+01:00","France"
"FR","SAINT-JEAN-DE-MAURIENNE","SAINT JEAN",45.2747230002974,6.3497219998307,"NO","eea","µg/m³",4.3,"2024-03-11T10:00:00+01:00","France"
"FR","TAVAUX","Tavaux",47.0426099999585,5.40089700029717,"NO2","eea","µg/m³",10,"2024-09-18T23:00:00+02:00","France"
"FR","SALAISE-SUR-SANNE","A7 Salaise Ouest",45.3440779998565,4.80748099983527,"NO2","eea","µg/m³",46,"2024-09-18T23:00:00+02:00","France"
"FR","BIARRITZ","Biarritz-hippodrome",43.4702379999568,-1.55387600021659,"NO2","eea","µg/m³",16.3,"2024-09-18T23:00:00+02:00","France"
"FR","OYSONVILLE","Oysonville",48.3911400000797,1.95561099991264,"SO2","eea","µg/m³",0.7,"2024-09-18T23:00:00+02:00","France"
"FR","BOURG-EN-BRESSE","Bourg-en-Bresse",46.2116659998982,5.22638900029136,"NO2","eea","µg/m³",37.4,"2024-09-18T23:00:00+02:00","France"
"FR","LORIENT","Lorient B. Bissonnet",47.7424999999031,-3.395009999658,"NO","eea","µg/m³",5.4,"2024-03-11T10:00:00+01:00","France"
"FR","MANOSQUE","MANOSQUE",43.835784999887,5.78613100015114,"O3","eea","µg/m³",67.5,"2024-09-18T23:00:00+02:00","France"
"FR","MANOSQUE","MANOSQUE",43.835784999887,5.78613100015114,"NO2","eea","µg/m³",9.6,"2024-09-18T23:00:00+02:00","France"
"FR","FLOIRAC","Floirac Branne",44.8434099998198,-0.506979999619349,"NO2","eea","µg/m³",74,"2024-09-18T23:00:00+02:00","France"
"FR","PUSIGNAN","SAINT EXUPERY",45.7532999996927,5.07219999998525,"NO2","eea","µg/m³",9.2,"2024-09-18T23:00:00+02:00","France"
"FR","PUSIGNAN","SAINT EXUPERY",45.7532999996927,5.07219999998525,"O3","eea","µg/m³",30.9,"2024-09-18T23:00:00+02:00","France"
"FR","DENAIN","Denain Villars",50.3227600000871,3.39593000027307,"PM10","eea","µg/m³",15.8,"2024-09-17T23:00:00+02:00","France"
"FR","DENAIN","Denain Villars",50.3227600000871,3.39593000027307,"PM2.5","eea","µg/m³",7.6,"2024-09-17T23:00:00+02:00","France"
"FR","PARIS 1ER ARRONDISSEMENT","PARIS 1er Les Halles",48.8621199998727,2.34461599976858,"CO","eea","µg/m³",287,"2024-03-11T10:00:00+01:00","France"
"FR","FONTAINEBLEAU","Zone Rurale SE",48.3547000001938,2.6453000000409,"PM2.5","eea","µg/m³",7,"2024-09-16T08:00:00+02:00","France"
"FR","RAMBOUILLET","RAMBOUILLET",48.6337299998935,1.83052900033848,"O3","eea","µg/m³",77.3,"2024-09-17T23:00:00+02:00","France"
"FR","FRÉJUS","ESTEREL",43.4378739998896,6.76839000008727,"NO2","eea","µg/m³",7.3,"2024-09-17T23:00:00+02:00","France"
"FR","AIX-EN-PROVENCE","AIX CENTRE ECOLE ART",43.5302849996847,5.44091200008074,"NO2","eea","µg/m³",4.9,"2024-09-17T23:00:00+02:00","France"
"FR","ATTON","Atton",48.8863869997662,6.09361099988959,"PM10","eea","µg/m³",1.4,"2019-08-22T09:00:00+02:00","France"
"FR","STRASBOURG","Strasbourg Neudorf Ecoquartier Danube",48.5728069998645,7.76783299975578,"PM2.5","eea","µg/m³",21.2,"2024-09-17T23:00:00+02:00","France"
"FR","BOIS-HERPIN","Zone rurale Sud",48.3641660000587,2.2369439998826,"O3","eea","µg/m³",68.4,"2024-09-17T23:00:00+02:00","France"
"FR","POINTE-À-PITRE","PTP-VICTOIRE",16.2367399997,-61.534099999799,"O3","eea","µg/m³",11,"2024-09-17T23:00:00+02:00","France"
"FR","SAINT-DENIS","Auto A1 -Saint-Denis",48.9252779998288,2.35666699991635,"NO","eea","µg/m³",110.9,"2024-03-11T10:00:00+01:00","France"
"FR","TROYES","Troyes La Tour",48.3016660002666,4.07694400024531,"NO","eea","µg/m³",21.2,"2024-03-11T09:00:00+01:00","France"
"FR","HALLUIN","Halluin stade",50.7754819998265,3.12568000015524,"O3","eea","µg/m³",52.6,"2024-09-16T23:00:00+02:00","France"
"FR","NANTES","LA CHAUVINIERE",47.252776999898,-1.57333299992586,"NO","eea","µg/m³",13.8,"2024-03-11T09:00:00+01:00","France"
"FR","CREIL","Faiencerie Creil",49.2595520002579,2.4743970003557,"NO","eea","µg/m³",10.6,"2024-03-11T09:00:00+01:00","France"
"FR","REIMS","Jean d Aulan",49.2241669997297,4.02055599976787,"NO","eea","µg/m³",12.5,"2024-03-11T09:00:00+01:00","France"
"FR","TOULOUSE","Toulouse Mazades",43.6236080001413,1.43853099990713,"NO2","eea","µg/m³",4.2,"2021-05-17T05:00:00+02:00","France"
"FR","GRENOBLE","Grenoble Les Frenes",45.1619000003116,5.7356000000548,"SO2","eea","µg/m³",8.6,"2024-09-16T23:00:00+02:00","France"
"FR","TRIGNAC","JULES VERNE",47.3157270003001,-2.19076399974636,"NO","eea","µg/m³",1.6,"2024-03-11T07:00:00+01:00","France"
"FR","TOULOUSE","ECOLE M.JACQUIER",43.5756949998691,1.41806400006942,"PM10","eea","µg/m³",11,"2024-09-16T23:00:00+02:00","France"
"FR","CHAMP-SUR-DRAC","Champ sur Drac",45.0795400001299,5.72865300007762,"NO2","eea","µg/m³",9,"2024-03-01T10:00:00+01:00","France"
"FR","SAINT-MARTIN-D'HÈRES","St Martin d'Heres",45.182800000109,5.75310000015467,"NO2","eea","µg/m³",20.3,"2024-03-18T08:00:00+01:00","France"
"FR","DONGES","PARSCAU DU PLESSIS",47.3191570002322,-2.06695300041656,"NO2","eea","µg/m³",2.9,"2024-09-16T23:00:00+02:00","France"
"FR","ROYE","Roye",49.6966969998357,2.80113899980974,"O3","eea","µg/m³",53.6,"2024-09-16T23:00:00+02:00","France"
"FR","LA TARDIÈRE","LA TARDIERE",46.6566850000422,-0.743680999706857,"NO","eea","µg/m³",0.6,"2024-03-11T07:00:00+01:00","France"
"FR","AVIGNON","Avignon Rocade De Gaulle",43.9314000002095,4.82687499979534,"NO2","eea","µg/m³",4.8,"2024-09-16T14:00:00+02:00","France"
"FR","ROYAT","Royat Périurbaine",45.7641099997366,3.04611099982223,"NO","eea","µg/m³",0.8,"2024-03-11T10:00:00+01:00","France"
"FR","MONTLUÇON","Montluçon",46.3407199997582,2.59394499958895,"PM2.5","eea","µg/m³",7.4,"2024-09-16T14:00:00+02:00","France"
"FR","VILLIERS-EN-BOIS","Zoodyssée Chizé",46.1432340000161,-0.395913000373364,"O3","eea","µg/m³",88.8,"2024-09-16T14:00:00+02:00","France"
"FR","NOTRE-DAME-DE-BLIQUETUIT","Maison Parc Brotonne",49.4982950002272,0.758833000385088,"PM2.5","eea","µg/m³",7.8,"2024-09-16T08:00:00+02:00","France"
"FR","LE HAVRE","Le Havre Lafaurie-montant",49.5001870002225,0.110903000112771,"CO","eea","µg/m³",482,"2019-01-08T10:00:00+01:00","France"
"FR","ROGNAC","Rognac les Brets",43.510803000236,5.22004599966345,"PM2.5","eea","µg/m³",9.4,"2024-09-16T08:00:00+02:00","France"
"FR","SAINT-ESTÈVE","Perpignan St Esteve",42.7197999999356,2.83987999987422,"O3","eea","µg/m³",75.5,"2024-09-16T08:00:00+02:00","France"
"FR","DONGES","LA MEGRETAIS",47.3227039997187,-2.03924400015057,"NO2","eea","µg/m³",10.5,"2024-09-16T08:00:00+02:00","France"
