latitude,longitude,city,location,department,region,postal_code
49.528924,0.358733
45.707819,4.864404
46.86453,1.771944
47.170166,1.409694
48.891388,2.240556
48.3547,2.6453
46.143234,-0.395913
49.500187,0.110903
43.331393,5.117774
43.458874,4.934167
49.175249,-0.353611
48.110813,-1.682823
45.96141,4.465711
48.006935,2.740111
14.613844,-61.06349
47.252777,-1.573333
49.745277,4.719167
43.883934,0.845617
43.92777,2.145897
